Date,Close
2221,15.676000
2222,16.098000
2223,15.912667
2224,15.600667
2225,16.273333
2226,17.002001
2227,17.022667
2228,16.470667
2229,16.322666
2230,16.132000
2231,15.968000
2232,15.134000
2233,15.487333
2234,15.463333
2235,15.222000
2236,14.068667
2237,13.690667
2238,13.672000
2239,12.848667
2240,13.032667
2241,12.708667
2242,12.580000
2243,12.657333
2244,12.548000
2245,12.344000
2246,11.931333
2247,12.906667
2248,13.106000
2249,13.730000
2250,13.633333
2251,14.192000
2252,14.473333
2253,13.950667
2254,14.260667
2255,14.328000
2256,15.002000
2257,14.982667
2258,15.095333
2259,14.641333
2260,14.790667
2261,14.909333
2262,14.650667
2263,14.618000
2264,14.856000
2265,14.897333
2266,15.144667
2267,14.970000
2268,15.660000
2269,15.540000
2270,15.356000
2271,15.337333
2272,15.928000
2273,15.906667
2274,16.338667
2275,16.900000
2276,16.825333
2277,16.990667
2278,16.902666
2279,17.212000
2280,17.045334
2281,17.344667
2282,17.658667
2283,15.254667
2284,15.202667
2285,15.718000
2286,16.150667
2287,16.107332
2288,15.590000
2289,15.622667
2290,15.221333
2291,15.383333
2292,15.561333
2293,15.886667
2294,15.667333
2295,15.267333
2296,15.666667
2297,14.641333
2298,14.376000
2299,14.662667
2300,15.122000
2301,15.057333
2302,14.722000
2303,14.810000
2304,14.093333
2305,14.333333
2306,14.272000
2307,14.372667
2308,14.780667
2309,15.040667
2310,15.000667
2311,14.712000
2312,15.305333
2313,15.163333
2314,15.452667
2315,15.702667
2316,16.473333
2317,16.391333
2318,16.346666
2319,16.187332
2320,16.319332
2321,16.232668
2322,16.440001
2323,16.041332
2324,16.082001
2325,14.880667
2326,15.246667
2327,16.170668
2328,16.142000
2329,16.058001
2330,16.312668
2331,16.208668
2332,15.535333
2333,15.428667
2334,15.848000
2335,16.003332
2336,16.302000
2337,16.316000
2338,16.525999
2339,17.130667
2340,17.192667
2341,17.316668
2342,17.464666
2343,17.129999
2344,16.900000
2345,17.038668
2346,16.978666
2347,19.978666
2348,21.875334
2349,21.847334
2350,21.081333
2351,21.000668
2352,20.994667
2353,20.887333
2354,21.164667
2355,21.148001
2356,21.771999
2357,22.369333
2358,22.476000
2359,23.006001
2360,23.328667
2361,23.073999
2362,23.290001
2363,23.478001
2364,23.332666
2365,23.968000
2366,23.481333
2367,23.655333
2368,22.202667
2369,22.422667
2370,21.927999
2371,22.086000
2372,21.996000
2373,22.324667
2374,22.413334
2375,22.202000
2376,22.024668
2377,22.392668
2378,22.635332
2379,23.256001
2380,23.513332
2381,23.978666
2382,23.892668
2383,25.433332
2384,25.266001
2385,26.209999
2386,26.936001
2387,27.039333
2388,27.948000
2389,28.350000
2390,28.729334
2391,28.691999
2392,27.646667
2393,27.888666
2394,28.684000
2395,29.534000
2396,30.102667
2397,31.270666
2398,32.809334
2399,32.089333
2400,31.876667
2401,34.990665
2402,35.861332
2403,34.566666
2404,34.232666
2405,34.033333
2406,36.480000
2407,37.970669
2408,38.146667
2409,37.654667
2410,37.201332
2411,37.793331
2412,38.732666
2413,42.720669
2414,43.371334
2415,52.000000
2416,59.137333
2417,48.980000
2418,49.930668
2419,49.871334
2420,51.418667
2421,51.625332
2422,51.152668
2423,53.599998
2424,53.335335
2425,57.226665
2426,61.161331
2427,59.960667
2428,60.066666
2429,55.585999
2430,53.327332
2431,51.919998
2432,45.266666
2433,44.532665
2434,49.574669
2435,49.700668
2436,49.966667
2437,48.302666
2438,46.898666
2439,40.533333
2440,43.021999
2441,42.282001
2442,37.369999
2443,36.441334
2444,29.671333
2445,28.680000
2446,24.081333
2447,28.509333
2448,28.502001
2449,28.952667
2450,33.666668
2451,35.950001
2452,35.210667
2453,34.290668
2454,33.475334
2455,34.933334
